Control Number,Confidence,Concentration,Responsiveness,Initiative,Excitability,Hearing Sensitivity,Body Sensitivity,CR,IP,PP,Total Score,CR.1,MP,PP.1,IP.1,HG,H1,H2,ACT,Total Score.1,BehElim,X_axis,Y_axis,Z_axis
11-0483,2.988472060386738,4.004221143513553,3.9940016537758507,4.991145654175054,4.987923709078392,5.01373921761725,5.005892218999008,2.0137710992616706,1.0251374162669458,1.0287408610697262,31.081275527134327,4.9923989532324375,3.9879898684244477,2.0437483335177378,4.028415312547941,4.0407844826581805,4.996230849578262,4.028748671580881,4.992385758257302,32.87854400791096,0,-134.87501523523878,65.040669733062,162.47700754574075
11-0482,5.006457943175759,3.982791541463591,4.992498334522745,4.970614959376894,5.010208621683805,5.006920603068367,4.993009679702975,3.009666258797448,2.9998943369197737,0.9945881549081508,34.05924982331279,5.001575436458392,2.9857808650702022,3.00854294584516,5.002420966393899,3.0048761428728645,4.012999562099657,3.9709299872906985,5.008104279046759,32.25549236828914,0,-149.2715817034067,66.09366884236867,163.55448075050975
11-0067,4.027483878046892,3.996793538605008,4.981004311038298,5.0096443609496175,5.009336754725221,4.996845257551681,4.998916985574464,3.026052043377143,2.975260010528788,3.019475914946308,32.981466353318325,5.0056568001885315,3.0067343808839575,4.994623118899198,4.9806293021152825,3.9922522604211546,5.011868266418633,1.966809600387591,4.976555437081295,34.05496763791758,0,-157.331120556002,69.87323378198245,167.9002343102536
11-0066,4.999359808140281,4.008897102953036,5.01680782568214,5.019951207339932,5.001170754002735,5.003631356574903,5.0024358055914275,2.9658978429838467,2.996205498072717,3.0062094266320036,34.06116914804134,4.998435090812483,1.999090695590273,4.012171946405573,4.994322927176785,1.9768201829394798,4.013801505709816,5.022376005936803,5.017289742383297,32.03690465286823,0,-163.88078574496612,70.09069644043991,157.31509848161264
11-0065,4.027959332281705,3.9772965891298426,4.00781306204664,4.029786973095722,4.983841965213635,4.997997757887627,5.000272958337028,2.9940935309555345,3.0198674440050346,2.9911365879232688,30.913736471876792,3.0060340707725968,1.988097256891493,2.973732914543032,4.993941357731866,3.9714685664156963,4.018502917473396,2.0707900552737337,5.0002585961322765,27.876450939837568,0,-124.69607173468025,82.3826809548952,-163.04109851224047
11-0064,2.953186577923706,4.002931686816519,3.0156152320931175,3.005625168384497,4.994163718032483,4.994117976520342,4.004213509189845,2.999855276307051,2.968030440063425,3.005471131313688,26.910762648922788,4.9950532547898705,2.9856147071312567,3.020022211631905,4.010811849176484,4.01266089089211,1.9551957468022871,5.00260505916172,5.001245923670864,31.044794263249397,0,-4.177289118213222,5.159417991002799,-36.2676948803168
11-0063,4.0146869513308046,4.0014712226936275,4.994718810562932,4.985871676233853,5.011498771560242,5.004030932350885,5.004889164608091,2.991369571614779,1.9984045150387681,2.988519181856846,32.88401635380101,4.955917342545304,2.988091552739896,4.9898912605661385,4.981900681446044,2.9881229775004976,1.0158469440546245,5.0253528974654404,4.998007494965685,31.87275779745794,0,-132.9843419527215,-82.5912355244197,94.47444195843416
11-0062,3.001555483829162,3.0006026629147646,3.988824369470095,3.9687178649428847,5.018214914364446,3.9972461278120144,4.9916598428461105,1.9880633810982142,2.0097636844260283,3.0144984295320727,28.025920040643765,4.997294308301033,3.01384107928446,5.022151100556852,4.992479157636475,4.99082232908287,4.005649848783706,4.915917105176799,5.004235719074072,36.98648481475543,0,-174.61491133834375,14.568481556185086,143.207168234407
11-0061,4.994656901055213,4.015139155369253,4.981653166806854,5.019200773955951,4.995518478298251,5.000641105946783,5.007858554223344,2.9779542196880713,3.0449997664842106,3.019984967594444,34.01554023676843,5.009581358358466,3.0070942021423743,5.008014190424155,5.003162540898778,3.9889268215719276,4.980882452195386,5.017519769290698,4.994680907639624,37.09007969177733,0,173.6505002226068,61.06455766581203,153.65797459744044
11-0060,4.00163971523615,3.0048817173957665,4.006106750469101,4.9668896978028885,4.99657338622377,5.00867310346853,4.9969523570156005,2.996003002851048,3.020500129572129,3.000785350597592,30.962538962527187,5.0004288778120225,2.9871688189711385,4.012524039276278,4.995846590938797,3.9777233113997394,4.003265580415614,1.9859315390194774,5.001287016411218,31.881727765702685,0,106.57013483678656,-25.87971637775449,38.90444855905137
10-1825,4.964483223058733,3.021575054839807,4.982308591026724,4.993721732971278,4.997780912647898,5.007737742324231,4.996344524271316,3.0114779800075833,2.002250060714925,1.0215134958377765,32.94404021377035,4.004807477167385,2.987844826301252,2.9889127558895727,5.001346648202273,2.994080454382028,4.99662683472575,4.057312204110844,5.012062630340729,32.05364475103423,0,171.70388020604028,2.3861134151179826,11.126973811605726
10-1824,3.9960745826807424,3.9854968162840825,3.0314538060408274,2.995865410151504,5.003772743920147,4.995328776409227,4.996324784686989,3.0099361935703595,3.00883555898156,2.002565218896042,29.173140573153983,3.9962044339003464,2.980505710768928,3.9770843992676053,5.002185976675784,4.001150297250559,4.999361454683026,2.022183196130343,3.9965111276412832,30.970302602150554,0,167.6096659788195,3.168078820358197,10.308316860195317
10-1823,4.006381407684599,4.001984057741084,2.977751307522234,3.99871975137575,4.992025195067046,5.004127231362528,5.004960075646006,2.990343768949408,2.9678023961237328,2.014655284320706,29.981418436274144,4.997300380606845,2.9933181662561608,1.9767289337980063,5.0031769038679075,3.979466588963033,4.005349388740434,5.002401254110662,4.9972870465494665,33.04624264978936,0,146.4251005358004,3.4297013219316055,13.382625346234931
10-1822,5.026409163850529,4.001232941070412,4.004656149871394,4.0006599400830325,4.960279022289467,4.990422590527835,4.998361718230209,3.0028276198100405,1.9821896918603126,2.0472936093776593,32.09953442978454,5.002389825135956,3.0020891102533356,3.965654375802333,4.986270376482562,4.006770869215091,4.9485063594053305,4.984362787619032,4.997487351321032,35.88991607734308,1,125.07403764319312,3.388981110675395,9.490842075121446
10-1820,2.9907387927017246,3.9843923530606813,3.0266590190944913,3.0025464382399245,5.016370048903505,5.003824778973139,4.995929554304872,2.0174295659962276,1.011044561354823,1.039664303397414,27.989505760298123,5.027187824257223,2.985065946670916,2.992324056884716,5.011813332571484,3.975042096123454,4.008072528290445,5.036732401995319,5.008568815907933,34.108748798691174,0,47.48702857483711,3.303286450719118,10.818050005498622
10-1819,3.9855526584555356,0.013958804802456487,3.0101931246451867,3.955478232582697,4.024631044058875,5.001260976612234,4.997399294023228,2.980484595984334,2.0027344768311655,1.9970745592894925,28.964095282624125,5.011782427034212,3.0371645476546982,1.9882410535043011,3.992071691271004,3.991004350351009,2.0199562749472926,4.037411414996687,4.998642237274864,29.056900721505055,1,-40.99919361121896,1.991307636012085,13.194050938366317
10-1791,4.991033874164167,3.0339326890080107,4.002988974557856,4.000270148602809,4.991595174223675,5.003218176560407,4.988990766582443,2.9979607818361127,3.0048989814400087,3.0047034859519486,31.101584718195156,5.00993162273101,3.010598659678472,5.020254620097544,3.9998283166274105,3.0074375048180064,5.007479909356372,4.9768787528946135,4.996016276456235,34.931029573902585,0,-64.41731288318809,2.775559729889517,12.300816519785318
10-1790,2.0163577386359544,3.999751766480368,3.983521877352003,4.958902809068775,4.985360813545476,3.9974741903320474,4.994833888369019,3.003678187012374,3.000578812663227,2.983110111202191,29.056646132681315,5.0028649662756814,2.99945330677299,3.979309343385981,4.982050325996033,3.9997213419673248,4.977752636777696,4.033561442063924,5.001604676758186,35.936281213955525,1,-58.98412488203457,4.174323620035194,13.915515691149352
10-1789,4.005874603766039,5.007371669596642,3.976490091255679,5.013496786699012,4.998118376439089,5.017697294336185,4.992395983700103,3.000128582096277,2.999913624332369,3.012798480954973,32.99827120893184,4.981370973409987,3.0014454651966607,4.043918816353531,5.000590885359252,3.966520445911644,3.9735156640672122,3.029080553665027,5.00950931599948,33.10413833778615,0,-37.182945799559775,3.827550242067048,13.114871682186642
10-1788,4.990533472901828,4.001233695568342,5.013101904383881,4.989767521323929,4.997426620123428,4.9923464391969095,4.99834882612088,3.010920869842091,3.001746392132165,2.006237288725577,34.081295489677686,5.017145169304669,2.976358706555419,3.979950436010304,5.002816793317592,3.943164053744495,5.005590318414221,4.007905579770971,4.988338600348951,34.964986475960856,0,-28.658268836680424,3.221396933685837,9.874652602228878
10-1787,3.0091718102447604,2.9895839786933154,3.0256261208305233,3.960239898942434,5.013662903521135,5.008250119278166,5.004074381641262,1.9807701376044282,0.9820825811908747,0.9875961685170097,28.18072417926737,5.012691322401587,2.9796273725548845,3.9818338758356346,5.000536616009832,4.011565507998585,1.0246402807827892,4.023745964453665,5.006689416207717,30.93094776583196,0,-24.57618986872296,3.383876236848794,12.096811010591411
10-1782,5.0017347230784654,3.973422806503932,3.992533251346209,4.984991975391131,5.000749894011794,4.991239134159223,5.003397658337264,1.9870867817363282,2.9961158676327013,3.0190195221121368,32.94748497444697,,,,,,,,,,0,-29.464841874699182,2.5484385959942553,9.508343977169593
10-1779,4.017309159854183,2.98969799668122,3.9806196054161638,4.989491948453469,3.989121720570125,5.004282736112721,5.007709324053737,3.008756398212078,2.9788916656794897,2.995743544455002,30.033826924529304,4.999386641875333,3.0277818916644703,4.000194068273778,5.016706316591619,4.008921796253331,2.023466138792024,0.9702758403621208,5.003548118781607,29.052793474013896,0,-18.473416782857498,2.5796069818891922,12.291700049884806
10-1777,3.9874546925377046,2.979681923161413,2.9581758375650336,4.021947858638471,4.981905610264289,5.004889431965247,5.006342750334954,2.9781459703509907,2.989487500631186,2.9916523287433665,28.970656675878327,5.007636652891779,2.962358382506397,4.993555952234523,5.008641563936236,3.9953644104490555,4.015700201534073,3.0102753012941723,5.000168395969873,33.954446926612825,0,16.488200416622814,2.845391424075828,9.712859433068255
10-1776,4.994144855412399,4.024874362219887,3.983312920736027,5.00362457272623,5.011880317076043,5.000466838247197,4.996757412567568,2.0104218938455385,3.0202905463995178,3.006402020954132,32.93298665940588,4.996767180407978,5.007992276428548,3.9978404949332798,4.997942689875323,3.9949405537919804,3.921987565287779,4.996348400519023,5.000281397544728,37.11741842506866,0,54.06234506455746,3.1124995186220104,11.346048223130117
10-1770,3.992993240279951,3.9983197718854213,4.998066202360403,4.00634906473126,5.008227937113143,4.99579385695868,5.0001169902927085,3.005774997280106,1.9969332320587816,1.9925471021523644,31.930998521790517,5.010183008363652,3.0234753585003102,5.00814487405665,3.997806865784666,3.9978245601630404,4.981172226470823,4.968886216590414,5.006296835853879,35.999857097790674,0,53.21123001505719,2.9553670472535796,9.410011073739168
10-1539,3.9738477827957697,3.9949506999607793,5.027208047316473,4.02177315341867,5.014555556897843,5.001198474224084,4.999800290128576,3.009525147928103,2.0101094220918863,1.999492328239176,32.114181786654726,4.988278853841794,4.994193475140015,3.019670914022464,3.989067040870395,4.011937658630506,5.009600673657103,2.9775615865600256,4.986139369317105,34.074831256739124,0,39.29174628272375,3.430758410659571,10.588693207245658
10-1160,5.005291508511241,5.012978761420301,5.011452934258528,4.998227797162985,4.9867122096272265,5.00226736989337,4.986804729960213,2.9939750176138467,1.001956166653561,1.0279840723389697,34.86915148574256,4.973280860086646,4.025815098521253,4.976582210944349,4.99077513151037,3.997277345658861,1.9791353302116605,1.9525087292990526,4.992770184306598,32.074554609362075,0,34.633236414371495,3.3711457159154286,10.59670867520411
10-1159,2.0046649159197667,3.983626072867199,4.005190830772045,3.0139017519713036,4.025231458823734,5.015199591895781,4.992532926586574,2.0065455685692593,1.993469663421612,0.9901495343456486,27.036417183843753,3.9831971304442986,3.0130379685094213,3.000392432036641,4.021578048263567,4.007628540039888,0.9714609585261379,0.9501935362870773,3.9848989323379964,23.891474635805945,0,25.524126864532036,3.482240892573448,11.127419328087193
10-1158,4.000091374692789,3.988806272757759,4.993192222838788,5.012605435355516,4.976068824463176,4.9925923537330785,4.9989738080815975,1.9849495680969518,0.9828879300771955,1.0108235934758285,32.940824111296855,5.0019727148302415,3.007661395193649,4.017122214477958,3.9946927518216486,3.026809196826797,3.9674035484965495,3.9834871902849422,5.016206458728474,32.0949475601913,0,11.180610623484995,1.9768849872155265,12.688270238128823
10-1157,3.4958080553443103,4.000993634304083,3.990077812626785,3.9762868399625884,5.009738854217605,4.9952793530172865,4.998939395966949,1.9946783719550454,1.9932123808202786,2.9906492907112856,30.127100689270055,4.995779066125961,2.995843026255082,2.9780975746561698,5.040937413261619,3.9802734446709156,1.0541493545952847,2.031723567049618,5.01126492571466,28.083858053864375,0,7.246123779808031,5.1378340296879,10.231834056777567
10-1156,2.9747080936085704,3.015016689940547,3.023916184423204,3.0271511259951467,4.973792106232526,5.002417887058441,5.003142771672998,2.0004665380406665,2.003107931423443,1.9844043805783358,26.98041843206808,4.997933288790962,3.0015650356096435,3.0553369303596276,4.98282401737637,3.9962188444646416,1.9601137546524758,2.9630467944030183,4.980572292512615,30.027467655982775,0,7.6077900854972365,-8.773244114996116,8.18191229406756
10-0897,3.992483296558779,3.0073229741894583,4.0034154363939685,4.973819943978003,3.9891531693475333,4.997825669711104,5.0028441314118215,2.988461391763748,3.0098432821053853,2.998693156578864,29.973898020903903,4.981869507426697,2.992398008627327,5.04686748574717,5.005462070389269,2.9824900033821766,2.9934864262473564,1.9656085171998139,5.003238022660104,30.802280548684507,0,4.0314115667785,16.32159439522924,13.100570013187316
10-0896,3.993875877737573,4.003624741512128,4.9642256096012325,5.016909582606343,5.021424116216667,4.999150482177458,4.9891379853639535,2.002800168361859,1.002075651333146,1.0430185612651832,33.11254515237999,5.004223691190343,3.005037090506583,4.998495870696177,5.003350437499387,3.9919732478970094,3.977665957023467,3.0548688006888653,4.998038330336557,34.01921694802536,0,152.42101615612532,63.75476984385341,164.79926006129688
10-0895,4.985663740961799,4.0011402655199335,3.9885401586684965,4.9720361843849314,5.0114099825562235,5.009089099645095,5.003181244238174,2.985310077989044,2.011019529498933,2.0125257334081095,33.06287289829251,4.9854992783605425,4.00429538042266,3.9778467386404386,5.000536958579036,2.997935384759802,2.973496657495301,3.9727729605268514,5.005316679477749,32.925461420444186,0,167.45886669612074,-33.058194081277065,-166.3783599537251
10-0894,4.997117911936047,3.005842145122608,3.985398009481758,4.011082442490154,4.992503447942334,4.976051161470021,5.001095513110273,3.0034490775318896,1.9742077491408248,2.007404500548038,31.039742077494914,5.006946451081194,3.992621037941076,4.980423509361807,4.976419111845125,3.982056627680313,4.012623751868335,3.0008639599266806,5.002992310057514,34.88808486672842,0,16.49491023818602,-70.32673504150102,-5.011556693174931
